Position,Frame,mean_curved,volume_curved,mean_background
34,209,167.39660611248493,252336.0,149.533484146648
34,21,145.2562852897474,50475.0,163.44751215862328
34,210,168.18502470265324,273250.0,144.52871133219338
34,211,170.00681548021552,280978.0,149.89750127485976
34,212,172.46186725351984,275367.0,147.29929708882807
34,213,172.33584915677147,113018.0,150.90475547149418
34,214,155.46283374195113,148468.0,148.7504443218729
34,215,170.41347568225927,276691.0,147.75560510343118
34,216,178.17893544733863,883.0,162.09551374819102
34,217,151.07969858770775,129789.0,146.09471585244268
34,218,175.47613003545484,213511.0,149.3642555564407
34,219,170.71630395160733,203006.0,148.69789970693586
34,22,144.2840641206978,42420.0,165.34482457671496
34,220,173.4981933799549,244379.0,148.53995183494482
34,221,136.38566525229047,37001.0,153.00706184463942
34,222,175.32816568212996,142876.0,150.25001425394834
34,223,175.86278260661638,167282.0,145.0934609944511
34,224,170.035194319933,284222.0,150.08652439934338
34,225,175.54449923723703,281870.0,150.9196548935023
34,226,165.3224300178678,167900.0,145.78713892709766
34,227,171.39558757228903,308311.0,147.2909132394045
34,228,175.63555555555556,675.0,161.603738317757
34,229,177.92622023538,219220.0,146.2572323056194
34,23,137.5401337792642,53222.0,154.44771538193234
34,230,168.98125816767777,282363.0,148.16722199083716
34,231,169.00121297852857,292668.0,146.36544528027179
34,232,171.9820967185531,284082.0,147.45927884044195
34,233,172.74321874171378,279078.0,147.18958497903628
34,234,173.71064313298527,273707.0,147.10744951637537
34,235,166.74379501739605,85939.0,148.87150095522884
34,236,176.96178498806472,271464.0,148.44852442856262
34,237,175.40258421302337,269792.0,150.4425123122758
34,238,148.66845637583893,745.0,156.13070539419087
34,239,132.38154783019982,33828.0,146.96729807005005
34,24,143.54450780147044,54541.0,162.60051030963382
34,240,184.92765247897853,196109.0,147.3846187250304
34,241,180.62947059063634,244990.0,146.44357715537032
34,25,142.34938610877177,45122.0,165.1937159179434
34,26,141.387522061419,56660.0,161.32863881401616
34,27,143.06172442397875,59069.0,162.5985722863433
34,28,145.056236538085,51070.0,167.235837876274
34,29,145.61952816037092,51331.0,169.52132973061492
34,3,145.01876648407384,29574.0,164.25631847271939
34,30,139.05155388854868,52256.0,161.27773279352226
34,31,140.80034384551263,57584.0,160.83561238820312
34,32,140.99610381527353,80335.0,158.87301834814699
34,33,138.42391655772502,71139.0,156.76061327957976
34,34,141.47765930891845,56086.0,167.34959349593495
34,35,138.7216917350879,71737.0,159.90342357654487
34,36,136.7299533831683,72506.0,159.3325213915433
34,37,137.35026119951368,74847.0,159.18775682861977
34,38,136.05290204773706,76670.0,157.24593329432417
34,39,137.68285678454978,79740.0,161.0061288231481
34,4,154.50687083964232,35003.0,175.19
34,40,142.6117855749997,79487.0,165.8363378450263
34,41,139.54613229812296,90674.0,161.96629794272718
34,42,135.51080754145232,81841.0,159.34329597343296
34,43,134.47155993941055,83843.0,159.4259932098398
34,44,135.36043449637918,88102.0,160.23008042895444
34,45,135.6386583011583,82880.0,164.22654205607478
34,46,135.5226877693775,70765.0,163.26553991938334
34,47,135.24090576537895,83377.0,160.14755274009443
34,48,134.73372513562387,81844.0,158.75141918135643
34,49,135.17900662640005,85265.0,159.80576050718696
34,5,154.9701431306409,21938.0,172.3824832118874
34,50,133.91206635260394,85121.0,158.84846935877775
34,51,135.40747594813575,84297.0,159.59808938928694
34,52,135.1873618989043,87798.0,159.1108971454463
34,53,132.69182035903629,97706.0,157.38414389067523
34,54,133.84278750276977,99286.0,158.2539455539098
34,55,132.9692843571881,104214.0,155.5016730288892
34,56,135.75626190936455,108633.0,162.45038565277054
34,57,133.94363347577809,105772.0,160.35576522101752
34,58,133.42020853583105,113170.0,158.79896349707076
34,59,136.71078830588195,120334.0,161.06989504855636
34,6,144.61408784107994,31261.0,163.06883248730963
34,60,131.1235443443094,137481.0,152.8282331655129
34,61,134.16420012069312,139196.0,158.904098110908
34,62,131.2617091861069,94349.0,155.08203862349353
34,63,131.96254511266795,131892.0,158.09318162227393
34,64,132.96394159133803,130871.0,162.52295951931933
34,65,130.7328513384321,133888.0,157.29983820892912
34,66,131.8046034086308,130903.0,161.41242536252489
34,67,130.4361272074192,159802.0,156.22668489506356
34,68,131.96957046894536,141573.0,159.6783210805266
34,69,133.82913939617862,151568.0,164.802078219604
34,7,148.6691697955778,31161.0,174.32300021677867
34,70,132.31976969386616,152319.0,161.38062691491868
34,71,129.81154583144618,143515.0,158.76672875770169
34,72,129.92289498580888,90902.0,158.4348418989176
34,73,132.66332349657043,150456.0,161.8321686844885
34,74,130.72092944575638,147787.0,158.02429499301158
34,75,132.8012430328862,140302.0,159.0865778467641
34,76,133.01637841687054,141833.0,159.10898095728254
34,77,134.38231727693704,104735.0,158.01900890012087
34,78,132.34873222922468,136460.0,154.2967916984006
34,79,134.14388085690607,119453.0,160.2359454191033
34,8,146.88410486693522,30286.0,169.23204022988506
34,80,132.93664515287827,76695.0,158.61409536579234
34,81,133.99201118922122,163729.0,155.76175325647552
34,82,130.57806095219232,181749.0,152.93357045716078
34,83,136.31436484632448,155978.0,162.20356842989085
34,84,132.73373143804838,182699.0,155.63093409662105
34,85,135.1045092541359,160847.0,161.45930828351837
34,86,133.64698570540708,191471.0,156.14535450619863
34,87,131.1730931107573,197206.0,154.20848671441001
34,88,133.91981278371443,177335.0,161.5050970967867
34,89,129.74667349769695,206899.0,152.71610588002898
34,9,145.72791312004696,27256.0,166.02386158380074
34,90,132.26438950150614,222089.0,155.5143936555514
34,91,129.8450476125851,221055.0,153.3061762490585
34,92,130.89509554698458,228160.0,155.19777931991672
34,93,131.51509584826218,197604.0,158.7429247942271
34,94,134.116563293404,234748.0,160.1881529821479
34,95,131.66586240518254,242044.0,154.63032262074967
34,96,131.40085815290234,222338.0,155.12722738425646
34,97,131.20125244034833,214621.0,156.36981039840776
34,98,130.6246117567177,217969.0,155.5904329353161
34,99,130.17579871198268,261953.0,153.72068193058504
35,1,217.41444185629817,44648.0,182.50830564784053
35,10,200.30369314384996,44894.0,179.85116832862033
35,100,132.1617571560033,206470.0,159.12103514248312
35,101,129.71730300191967,215662.0,154.01429337708643
35,102,131.11173722073602,221296.0,156.1614409141583
35,103,133.32149674514218,122586.0,161.14638157894737
35,104,137.0335511658993,67330.0,156.28600587851076
35,105,133.220755097339,208344.0,163.36450916936354
35,106,132.40328324892457,178299.0,162.24860455130957
35,107,131.6658411646685,182919.0,160.07384473197783
35,108,132.32061417588457,183791.0,161.44382410498446
35,109,133.09209314563873,205227.0,161.50838599902772
35,11,198.84006832381894,44494.0,179.13470657972732
35,110,131.13166705944604,224893.0,158.73712427177526
35,111,132.5601235282764,202059.0,155.64907781088522
35,112,127.98332829674831,274657.0,151.7888592007435
35,113,139.34116126996025,101389.0,160.6934618199561
35,114,130.0876697609915,240117.0,154.7730368720938
35,115,130.20267391169753,274579.0,153.39044400061454
35,116,132.71136509090334,253126.0,158.93895830677036
35,117,134.01644012438638,255655.0,161.18236707134974
35,118,137.16169291177368,219787.0,160.22884722332566
35,119,137.0528238400486,256778.0,159.6302642113691
35,12,197.5686839793689,44399.0,178.84131097560976
35,120,135.60861666948463,254321.0,159.9345465315256
35,121,136.7506823774782,253159.0,160.11747512233572
35,122,137.51254899619968,251295.0,160.7454313642159
35,123,136.16195551196466,289561.0,156.01452504966977
35,124,136.54218295999365,290129.0,156.4661051598659
35,125,137.28833850963755,290426.0,156.81161952604566
35,126,137.61703031433248,289566.0,156.60051160638963
35,127,138.92113111562088,291712.0,158.21685531771826
35,128,138.78164105562345,283927.0,158.22549841345867
35,129,136.01712294571135,290429.0,156.00821971064397
35,13,196.53778650063165,44328.0,178.95608210081497
35,130,139.42689651187192,328801.0,157.83890656913505
35,131,136.34801768124643,293192.0,155.48566095367386
35,132,136.67497017011556,293330.0,156.96036749116607
35,133,137.62638545758912,296292.0,156.1229519754096
35,134,137.7016547910369,333456.0,152.8008653727284
35,135,138.753090164556,250553.0,155.35741565881605
35,136,143.8947820588931,207189.0,156.46729668261312
35,137,145.1313808809643,72012.0,151.0688052068805
35,138,168.69072435611332,38089.0,158.6691306918983
35,139,139.24061366550004,283151.0,152.23260676538825
35,14,195.6420936028801,36110.0,164.30405525057552
35,140,140.49140855444477,289183.0,156.18999283154122
35,141,141.85988651243997,284084.0,154.0112151157736
35,142,144.7242915087087,75442.0,159.3165137614679
35,143,140.65437280712084,169868.0,149.3523029884604
35,144,144.60813428018076,133214.0,164.06915843351982
35,145,139.41999117472133,260615.0,153.19406789479783
35,146,148.3617949031691,179798.0,166.30459954969444
35,147,146.03338439249396,289207.0,162.15987296407448
35,148,141.30387003121675,283822.0,157.15793584217985
35,149,140.97731557294586,323041.0,154.7460407825277
35,15,194.12182308284738,36356.0,169.19460631521886
35,150,144.04087440828295,138791.0,153.19102012125472
35,151,145.34830696230134,114646.0,156.656483023239
35,152,146.8699314861895,139242.0,164.30496871549502
35,153,145.6012947005469,163281.0,163.13724576929047
35,154,146.6701361491452,258540.0,160.36820083682008
35,155,144.28050503002729,300893.0,158.662520383784
35,156,141.33454954312953,315735.0,153.86732212707474
35,157,142.75266700131095,205193.0,150.37876460767947
35,158,141.634319433707,165568.0,150.78028064992614
35,159,148.2141903588299,136332.0,166.62025021821356
35,16,186.77187034631348,31561.0,160.14236902050115
35,160,147.63223513782796,150550.0,164.0650009163663
35,161,145.48155490248465,187150.0,162.12965039241666
35,162,148.42718471468086,117132.0,163.96743779160187
35,163,142.03527155674269,306621.0,153.63199488081906
35,164,143.447157228439,309645.0,157.75637161590524
35,165,144.4386080635826,309267.0,154.67133943072056
35,166,147.8976700636424,73693.0,165.24042637189103
35,167,148.29508262619035,248771.0,160.54209606460554
35,168,145.5988393208438,132164.0,158.2275157997083
35,169,143.72028675721003,304090.0,154.12892705005325
35,17,192.25931412894377,36450.0,170.53096995255666
35,170,151.35885649222024,212539.0,163.63710510014454
35,171,149.15040996946541,129034.0,160.8809102236212
35,172,147.1350728801595,161498.0,151.96483950617284
35,173,144.99437336553493,269966.0,152.77934931127442
35,174,145.2219374531007,275857.0,149.44313365357445
35,175,145.7388581939014,281081.0,151.41813785565233
35,176,145.06738207613037,286456.0,153.47252956886683
35,177,152.67739738418805,281901.0,163.6355975562043
35,178,152.21611134878074,100513.0,154.71554660885724
35,179,151.88142140114292,132292.0,157.2006815139345
35,18,193.81816944724164,36743.0,177.31969764339706
35,180,148.95339826779548,287264.0,153.28034597341673
35,181,153.84651276584592,228892.0,162.7301188034519
35,182,152.71231620353814,237695.0,162.38137269821945
35,183,153.41520409121676,308759.0,162.98802848126027
35,184,155.8064379724087,75676.0,170.9108459869848
35,185,151.73768799764082,135640.0,158.89728966685487
35,186,150.45765915372934,274593.0,158.9063554734764
35,187,153.1424450237465,294991.0,161.28881970465065
35,188,153.45539926024938,282798.0,162.1465730680726
35,189,155.47619981062178,300985.0,162.5328585641724
35,19,190.17776263486655,44025.0,168.05296586140412
35,190,157.31962188669505,309960.0,163.046449819565
35,191,156.47861746712584,305179.0,162.6242214532872
35,192,153.33966456246748,286253.0,158.97597432873482
35,193,155.6097528799769,280471.0,162.2231072158233
35,194,157.14520729783845,268189.0,161.50117501546072
35,195,158.18456604825352,312143.0,162.8235022369189
35,196,158.4739201073829,300979.0,162.50188177438778
35,197,158.16110910235292,298692.0,160.9202285067291
35,198,158.59607090987706,270597.0,161.60762019957664
35,199,159.02038632964624,270132.0,161.29161249237137
35,2,213.0308438232683,43931.0,175.8048128342246
35,20,189.52252395080743,44153.0,171.1553979366249
35,200,157.90176684246168,48731.0,162.11950464396284
35,201,156.29338812516124,54266.0,162.38713168971736
35,202,161.3150605275678,170253.0,163.02878658406323
35,203,161.99680972111895,232895.0,158.8611031927024
35,204,157.90389234632602,36636.0,158.38419273034657
35,205,174.4082086784522,16178.0,163.52804591703625
35,206,158.2768533335115,299339.0,150.80398531725223
35,207,171.16554575183562,16207.0,161.4588477366255
35,208,144.99760305772097,46309.0,164.24565487274984
35,209,175.4187051235244,16434.0,163.34952731092437
35,21,188.8834206324753,35701.0,168.16240266963294
35,210,175.12350403985178,16461.0,163.35195822454307
35,211,174.99241583425822,16218.0,163.45847614025837
35,212,175.06410412358593,16442.0,163.21964423820572
35,213,160.00360766629086,17740.0,163.20287539936103
35,214,175.27858658277856,13669.0,166.43803105772048
35,215,164.5370167400761,146893.0,160.02489282256948
35,216,169.67536972905674,165459.0,159.74786587066896
35,217,168.24817998709864,151922.0,159.33597100573846
35,218,155.40700914069805,104806.0,156.28595776213413
35,219,161.80417559556398,255724.0,148.80478017374432
35,22,187.88763197586727,43758.0,172.5797613365155
35,220,174.41508405270332,22010.0,167.23813229571985
35,221,163.6045843609459,34465.0,163.156309148265
35,222,168.60051812113375,228904.0,160.93188764372
35,223,178.5962270995828,16539.0,165.72376543209876
35,224,177.9459181823675,16549.0,165.9027706516162
35,225,167.2807393237194,258236.0,153.95968902965737
35,226,154.8660793083332,66853.0,161.26405917519506
35,227,179.27453430934952,16803.0,166.80291411042944
35,228,164.91373617058915,271342.0,147.23700552956188
35,229,179.24321896892403,16701.0,166.6931612903226
35,23,187.2477521056226,35144.0,168.42663485522178
35,230,183.0004407875404,13612.0,168.90710900473934
35,231,185.1089746750152,60849.0,156.2417965545529
35,232,168.52904682401154,52708.0,157.13922192317102
35,233,170.34699580136095,69070.0,155.7960368978476
35,234,172.0132737474296,232941.0,159.03352257366856
35,235,172.88348181805702,72847.0,157.73108064342006
35,236,178.4535849517528,16374.0,165.1110258378102
35,237,168.89761339662448,257856.0,156.8010619246599
35,238,169.53508072987898,252261.0,149.97930307158236
35,239,176.41107907490337,16301.0,164.23896103896104
35,24,186.74802388399203,35170.0,172.43625937362154
35,240,178.24469168121,13752.0,166.29836168872086
35,241,170.35855669722739,271045.0,152.92515504462258
35,25,188.95233621618635,36191.0,169.10815460488587
35,26,185.44079060441135,34910.0,167.95411876384347
35,27,143.7737947401827,36237.0,161.60494984531732
35,28,185.6244847366752,34691.0,164.294483899212
35,29,185.26634613151234,43053.0,167.18436018957345
35,3,209.22948000733675,43616.0,169.7529429295187
35,30,184.3136693967009,43345.0,168.18423278633057
35,31,184.47120403913627,35057.0,167.6714211886305
35,32,142.80107526881721,38688.0,162.42219589257505
35,33,151.158361073037,40856.0,172.6098343132015
35,34,140.6086355950368,41989.0,160.1784542471746
35,35,146.7799896204033,53952.0,170.6938097216452
35,36,146.06851343190542,51333.0,165.16114887086167
35,37,148.8149148196352,51479.0,171.29310091203294
35,38,142.2924834137515,53056.0,163.24679371060068
35,39,155.67736946463978,75650.0,162.38204452075794
35,4,209.74069043576682,44175.0,175.77418388739144
35,40,144.84533414011025,59496.0,165.05611847233047
35,41,141.829097036933,56968.0,163.56826163301142
35,42,143.05316872427983,48600.0,164.4230961090788
35,43,140.37146704851523,58662.0,161.73770943942634
35,44,140.27260638297872,62416.0,161.89292285916488
35,45,140.35813194498408,64345.0,165.96397117694156
35,46,139.91578590054158,64811.0,163.48974477346172
35,47,138.73533077071596,56973.0,159.72233990549128
35,48,143.4851751631528,69107.0,169.6147476340694
35,49,141.9062608948286,68840.0,167.580325732899
35,5,209.26927379301088,44698.0,181.91105840498074
35,50,140.97223819521523,74779.0,162.17690477642896
35,51,141.53768495482518,76370.0,169.00513299113393
35,52,145.34778219365393,78253.0,171.51218030496324
35,53,142.33473950110513,79175.0,168.65633210719915
35,54,138.51691859493278,83754.0,162.80433545744197
35,55,137.54147886618588,79872.0,161.58505233519006
35,56,134.1955020518479,80659.0,158.26235544560151
35,57,147.68081453655387,117662.0,161.65706064829385
35,58,138.92835854722648,88245.0,164.37672626057167
35,59,136.96931262760626,80815.0,166.5730155886042
35,6,207.68988583660365,44848.0,182.08217352679893
35,60,139.38355591066468,78849.0,166.0931728821637
35,61,139.11659698236684,82515.0,165.55891454415615
35,62,137.10361445783133,65985.0,161.40047342371423
35,63,134.95213946583175,68031.0,154.36551433389545
35,64,135.49540106478355,90347.0,158.8901435715438
35,65,133.22318346473472,93860.0,156.5526826454083
35,66,134.53786695890835,103111.0,158.6644951140065
35,67,136.21062518017055,107537.0,160.0980573116146
35,68,139.52826418622965,101595.0,163.31347721330803
35,69,135.05400067047813,110369.0,159.38882961451037
35,7,205.43149156475943,44812.0,181.29515550239233
35,70,135.48368372363004,110258.0,161.21715629848356
35,71,132.93174554692214,134233.0,153.93203243201305
35,72,136.83880272563857,119605.0,163.0569813557004
35,73,135.73129447970763,124776.0,161.51547079221126
35,74,134.6204743165705,124263.0,158.92093211206895
35,75,134.06813946015424,124480.0,161.43198492293195
35,76,134.52040560392706,111636.0,160.3417198451721
35,77,131.38624483629897,149602.0,154.94045955596957
35,78,130.30650196318012,134221.0,154.69236250838364
35,79,136.83666867620462,136018.0,164.07324141154476
35,8,203.41013505971648,44795.0,181.11810319117208
35,80,131.2277621304474,162257.0,157.86859090579446
35,81,132.37184253574387,141213.0,160.6759821963537
35,82,134.45131142598734,149265.0,163.57780382634905
35,83,134.86335386627206,145295.0,165.07255347818764
35,84,132.1966984003985,144536.0,161.3096160323341
35,85,139.76800980803526,152528.0,164.7524689391526
35,86,130.18390969703498,167082.0,156.56467033943485
35,87,131.682072655257,169155.0,158.48219795458485
35,88,131.17097584769562,169135.0,157.59406252185468
35,89,139.77696787399455,208118.0,158.8826856515744
35,9,201.52431199839037,44731.0,180.15850886497955
35,90,130.8766582328026,143074.0,154.02393105179482
35,91,134.78655154185023,141875.0,159.5610283933518
35,92,135.38868322326604,161265.0,156.54387913796933
35,93,129.66585656717515,176933.0,155.97377715937066
35,94,131.3567545282137,181915.0,156.08516066749414
35,95,134.93913081447937,160311.0,163.54731513132273
35,96,132.40357129598692,188559.0,158.66593329841103
35,97,131.47285653077742,189051.0,158.1291391896181
35,98,131.61746888769255,191323.0,158.28067433292398
35,99,132.62200343069296,212785.0,160.85867523180414
36,1,127.27525026814445,22376.0,149.99199246349505
36,10,128.05037279505365,21996.0,148.4049411764706
36,100,138.91506632784672,182201.0,157.31739860969262
36,101,136.90268529423255,179161.0,157.48106582440107
36,102,139.57088210472241,109012.0,163.2928163930609
36,103,135.9538892422485,187093.0,155.548132209249
36,104,135.15087674700646,188823.0,154.47961763585357
36,105,133.15976712379796,187911.0,151.13474701382364
36,106,135.1274993145198,186001.0,153.93291544411844
36,107,138.55327774643177,191412.0,155.3228940975642
36,108,142.00627474040502,139448.0,159.82775766352884
36,109,142.74957144356466,171506.0,162.26387638763876
36,11,126.34424550151434,22452.0,149.54278326281147
36,110,143.57644693361843,164624.0,160.60702707083806
36,111,142.3383602737731,171675.0,160.2849838213558
36,112,137.75928132028386,194746.0,152.9719371658198
36,113,139.53243114958778,193826.0,153.67554153107847
36,114,139.31042661404285,160637.0,153.42265029635902
36,115,145.01265496473013,42671.0,156.29070987294557
36,116,140.32961443709704,169674.0,157.133835569051
36,117,146.61464063886424,157780.0,158.02470612497422
36,118,142.3244244740758,171365.0,159.07739926026863
36,119,140.27674449281096,174363.0,156.59858719987648
36,12,126.36636715076794,19142.0,147.99278379128504
36,120,135.17168882619526,199914.0,152.1833435228585
36,121,139.40644818423382,56450.0,150.35592553749345
36,122,136.92112940045658,208075.0,151.6763000254907
36,123,138.82042471535186,211577.0,153.07103841811357
36,124,140.30086513604135,78138.0,153.59654722181924
36,125,139.39652843441849,74030.0,152.53255743191846
36,126,137.7367473157423,130483.0,151.70470290059137
36,127,136.59801033073393,159524.0,151.00272097274777
36,128,135.9816535908268,190555.0,150.09149927442144
36,129,137.2386716941192,181404.0,152.0799924712968
36,13,128.3206586693816,22591.0,151.13982179575052
36,130,136.84369414101292,171190.0,149.3482842031897
36,131,136.56008681949277,168165.0,149.4775859927977
36,132,135.96466986677115,204160.0,149.03305105942044
36,133,138.55081644366513,189909.0,153.47884107614357
36,134,139.98730909170135,91798.0,155.38337561557975
36,135,141.55995651472705,167413.0,161.15017413512885
36,136,143.71997480403135,128592.0,159.0458918434419
36,137,144.04057578260588,107749.0,161.33522050059594
36,138,140.6689532641777,125514.0,162.47723664994604
36,139,143.00573279518753,116697.0,163.31312799632232
36,14,127.64923174545619,22063.0,148.2827380952381
36,140,141.25519457013576,110500.0,161.3659680284192
36,141,140.75792206271288,204934.0,157.7581531696592
36,142,141.17710039735545,238074.0,158.84112977299566
36,143,139.8795438041946,210699.0,159.21628683408332
36,144,142.86063066947744,250464.0,159.627587244284
36,145,144.9137967442668,213101.0,162.8600173397876
36,146,144.090391368852,212996.0,163.43607314302466
36,147,141.44391086170614,222396.0,162.1046464095926
36,148,143.793882984694,222723.0,159.94181616679364
36,149,140.14200197700842,253919.0,159.2866186038333
36,15,126.62022055500316,22126.0,149.42579300764066
36,150,140.72045641975475,221901.0,160.21696076751755
36,151,139.11067036713132,224116.0,158.79289141158188
36,152,140.53800360680194,211822.0,152.02287972732876
36,153,142.62599368965616,211082.0,153.22838166633787
36,154,138.57985764235764,224224.0,158.5445351867941
36,155,138.99234510166522,224954.0,157.82995021064727
36,156,137.42978344513236,216758.0,156.2538340099233
36,157,139.33757799518625,262997.0,161.1442956827594
36,158,138.17758403377013,268166.0,160.47964855153828
36,159,140.32115510425976,217054.0,156.63266774599748
36,16,127.91467367498905,22830.0,153.43496214728148
36,160,136.38240380203985,255021.0,153.6236869586584
36,161,139.51785674923843,226833.0,158.33922567675296
36,162,140.3751101215391,228157.0,156.53165538635082
36,163,137.3719339440891,220601.0,155.18883820175117
36,164,138.94291698703503,226302.0,151.86758022310977
36,165,139.6150609154747,269718.0,152.50361608057858
36,166,144.4522687925273,99348.0,159.64917519908988
36,167,141.0788607390673,123940.0,156.4435804291066
36,168,141.811060257032,65984.0,154.40206091555717
36,169,142.71972492452198,59620.0,152.27014321635508
36,17,129.54252084781098,23024.0,154.8441647597254
36,170,143.96753497830414,69829.0,156.0328132948957
36,171,144.57864403227498,104973.0,156.4771952396269
36,172,142.2425786103412,104630.0,156.22242990654206
36,173,145.17072899389134,98876.0,160.63623371164354
36,174,142.78800269368287,268777.0,156.17970461230365
36,175,144.1790431709806,275347.0,161.43005273449072
36,176,141.55381400208987,288057.0,159.7210465017186
36,177,142.05988514891385,287851.0,159.40529740837997
36,178,142.7696498921032,260434.0,156.10063104189044
36,179,140.775300324386,280530.0,157.91899043354366
36,18,148.69623197394944,32245.0,168.78907405581305
36,180,144.27239818353232,277902.0,160.1607398499685
36,181,142.15715171981077,283694.0,157.82435543278083
36,182,142.11672794117646,291584.0,158.36401223380153
36,183,141.0353727978804,280809.0,158.32574092771873
36,184,141.88839068412358,281455.0,156.87803541558517
36,185,144.13826577559124,272779.0,156.47059673875333
36,186,145.33906043714245,272680.0,158.3827364874677
36,187,145.4337386656064,271629.0,158.6011810793428
36,188,144.79580277367867,272418.0,157.92345305832148
36,189,144.6529925656675,273461.0,158.9669223813552
36,19,147.18970189701898,34317.0,167.5709023941068
36,190,144.4365634945692,275559.0,158.65373357056765
36,191,144.98179322356623,270998.0,158.12245639534885
36,192,144.1258487858168,280106.0,156.20623856408469
36,193,144.54255926292035,268085.0,157.03528059877635
36,194,146.0370506034688,273005.0,159.11785724494754
36,195,150.58682953179763,238807.0,159.4532819884474
36,196,149.8093135078455,211714.0,159.98479282695422
36,197,149.8234871575841,206036.0,160.16459220438912
36,198,149.4962569499603,201440.0,158.9483881813979
36,199,149.90057055059538,213478.0,160.02403750645635
36,2,124.84582649940157,22559.0,144.17738927738927
36,20,147.77049959877553,33647.0,166.91863611762582
36,200,149.37365353352453,226983.0,159.82479492915735
36,201,154.1212044277445,59082.0,157.31883617193836
36,202,154.77813063398335,60459.0,157.73610698365528
36,203,155.26956551652964,58138.0,156.65285236599453
36,204,153.68115861352334,53892.0,155.9466905943207
36,205,153.07633688578704,53015.0,154.32101910828027
36,206,149.86939526803442,48352.0,151.0824906260652
36,207,148.94327089940757,50133.0,146.61179112857945
36,208,174.69349593495934,1230.0,161.59981768459434
36,209,139.84684369904497,25758.0,151.79288910989558
36,21,146.99770563660024,29202.0,169.3732238010657
36,210,136.32829925650557,21520.0,149.63281027104136
36,211,139.8291007826226,6261.0,141.80109739369
36,212,136.37902330743617,9010.0,142.6397993311037
36,213,169.7409090909091,1100.0,158.96069868995633
36,214,171.75655976676384,686.0,160.24125560538116
36,215,173.20224719101122,1157.0,161.57560975609755
36,216,168.83825265643446,1694.0,158.63706293706295
36,217,168.81328671328671,1430.0,158.28335724533716
36,218,168.5792563600783,1022.0,159.1434820647419
36,219,168.5265748031496,1016.0,158.97783933518005
36,22,142.71898692810458,30600.0,159.1150850584136
36,220,169.10176991150442,1356.0,158.1370449678801
36,221,169.62483574244416,1522.0,158.02317880794703
36,222,169.7882783882784,1365.0,158.98624754420433
36,223,140.68258480197082,5277.0,146.70094339622642
36,224,169.06752136752138,1170.0,159.48686514886165
36,225,169.3626220362622,717.0,159.48222424794895
36,226,168.9858030168589,1127.0,158.9605826906598
36,227,153.76818950930627,24231.0,135.72729860518075
36,228,130.64838424640243,15844.0,141.2029611351018
36,229,173.8288600018704,10693.0,144.75870858113848
36,23,147.03784108747203,29941.0,169.15264449899576
36,230,173.82096069868996,687.0,162.13929889298893
36,231,139.28556263269638,6594.0,144.5683870967742
36,232,169.48589743589744,1560.0,158.65968208092485
36,233,168.29694323144105,916.0,159.13671061762665
36,234,166.69828926905132,643.0,159.27727645611157
36,235,173.842,500.0,164.18013245033112
36,236,168.57464788732395,1065.0,159.25179856115108
36,237,169.5545617173524,1118.0,158.99584372402327
36,238,137.1531054712409,31364.0,142.50663265306122
36,239,167.478905359179,877.0,159.70818754373687
36,24,144.80808965606082,38815.0,166.93371371035408
36,240,170.23622047244095,1016.0,160.30695652173912
36,241,167.87846889952152,1045.0,158.94533459000942
36,25,144.43306076160917,33508.0,167.55869409477023
36,26,142.22664266426642,33330.0,159.77106769291493
36,27,147.51761880687565,39560.0,167.77754080879336
36,28,146.7092173046031,36106.0,171.14501962250046
36,29,147.24151583710406,42432.0,167.9610638460949
36,3,126.30378653575163,21999.0,140.53708987161198
36,30,145.47712609970674,40920.0,165.49297820823244
36,31,145.08845005862915,37524.0,170.3603349327312
36,32,148.23283200522178,36769.0,172.08019655108473
36,33,144.2388858289401,38127.0,168.83902028606153
36,34,141.80082698023,38695.0,163.62980178915979
36,35,137.38408218838964,48474.0,154.05260488370408
36,36,142.1990094029331,51686.0,161.7107808776111
36,37,140.57878751786566,50376.0,159.79228780042592
36,38,149.90629296910808,43636.0,172.42573328785812
36,39,144.29035456134974,55477.0,163.48049900610047
36,4,125.01090961290014,20899.0,138.17141544117646
36,40,136.6227952090021,57942.0,154.8182542316628
36,41,136.3461871235898,58945.0,154.56107464302633
36,42,135.3651408387571,55773.0,152.7371281464531
36,43,141.34049290926615,50841.0,163.93621041493464
36,44,139.8295613818122,48516.0,163.20372294372294
36,45,141.19537083913428,63208.0,160.72171769590037
36,46,143.0848607408769,54395.0,166.84262244741288
36,47,135.99003569063808,61921.0,153.59933138914573
36,48,136.32356544532453,70196.0,154.73881853908054
36,49,139.61846345615956,65784.0,160.65972868732544
36,5,130.15692550329345,21558.0,148.67982251284445
36,50,135.07696552485274,72487.0,153.88810301051868
36,51,139.30219169492975,70174.0,160.17999746482445
36,52,137.15426739682115,74870.0,157.4586628324946
36,53,136.84031954276807,76985.0,158.72739232397186
36,54,135.14958288274372,77676.0,156.83556315200093
36,55,140.02131512615324,81726.0,163.76455534229046
36,56,136.52801299297042,80659.0,160.67388543122064
36,57,139.10792927882446,46549.0,163.21971967133882
36,58,134.3540131788337,84833.0,158.83995016140906
36,59,135.15944558639458,87083.0,159.98474165473175
36,6,129.36062789737,21787.0,148.52427409988385
36,60,135.43095383602858,85088.0,158.4680746023039
36,61,135.62323608043707,86030.0,159.38988733168452
36,62,136.94578242481202,85120.0,166.6886938564791
