Position,Frame,mean_curved,volume_curved,mean_background,mask_mean,mask_area,mask_eccentricity,mask_centroid_x,mask_centroid_y,mask_total
46,18,113.96258298129149,23198.0,118.58044780005207,239.93303935979094,6123.0,0.9545706056726002,871.9962436714029,642.8260656540912,6279.0
47,18,115.54194871794871,14625.0,130.8441275167785,459.9246231155779,3781.0,0.7040751557628885,671.4152340650621,438.44644274001587,22670.0
48,18,134.35714285714286,322.0,125.5,180.70186335403727,161.0,0.850038766573726,246.59627329192546,217.9937888198758,1226.0
49,18,116.43544269783689,29772.0,120.4810417817044,217.4478390461997,5368.0,0.959276715932324,677.8405365126677,553.6220193740686,5524.0
4,18,126.92258516507574,11419.0,124.02194092827004,180.09410548086868,1934.0,0.8580195356850493,569.3914167528438,275.67269906928647,4116.0
50,18,111.49764037010888,26911.0,115.15944477972239,553.6269096756902,7462.0,0.9380152140284245,125.02117394800321,221.79857946931116,8136.0
51,18,111.98136946527946,20665.0,113.19095001184553,242.49113114277407,3439.0,0.7442671183164175,586.3562082000582,543.9587089270136,8451.0
52,18,111.97815963490733,21474.0,114.96492595479346,288.92929898142603,3338.0,0.8102919789092858,528.947872977831,642.3025763930498,10061.0
53,18,108.17250046546268,10742.0,109.28625509609785,181.37326203208556,2805.0,0.8812443026936471,702.8413547237077,237.93404634581105,7913.0
54,18,109.29291161956034,22290.0,114.52764719050818,428.8652836790802,4001.0,0.8205959853429755,690.1147213196701,332.9562609347663,4253.0
55,18,107.84629133154603,15666.0,109.50107434464977,188.60016870518768,2371.0,0.8885932275673823,704.0185575706453,262.6701813580768,4763.0
56,18,109.85771249747627,19812.0,112.77161770790237,196.2685343354971,2927.0,0.8736830584849004,672.2159207379569,570.8592415442432,10029.0
57,18,111.91613393252737,15799.0,113.06105178319565,204.56236605229319,2333.0,0.7853181742881519,656.8508358336906,655.154736390913,2359.0
58,18,113.2645378643621,20481.0,115.4301683324566,226.39842772914062,5597.0,0.942238952398324,180.63408969090585,1138.4614972306592,5847.0
59,18,109.01356178144883,17918.0,113.41440922190202,225.20518477661335,3626.0,0.8342231673775219,630.427192498621,209.47049089906233,3682.0
5,18,137.12633832976445,22883.0,121.06537946855286,213.7865264354747,3518.0,0.8427067327511376,615.0500284252416,428.9286526435475,6148.0
60,18,131.71312201168763,5647.0,130.98161648177495,164.64945878434636,1201.0,0.9749034103824039,521.3738551207327,701.5578684429641,9682.0
61,18,130.2474649185701,9763.0,125.1683486238532,184.09572413793103,3625.0,0.9810856821570252,1037.1961379310344,994.8606896551725,4746.0
62,18,161.01796288985392,15198.0,125.39467455621302,250.43378712871288,3232.0,0.7980562446278846,575.7985767326733,559.7391707920792,7741.0
63,18,151.1095929405067,3513.0,144.87016574585635,192.2702104097453,903.0,0.9656563464592088,691.1229235880398,707.0066445182724,3586.0
64,18,131.41405750798722,4695.0,122.27986798679868,180.3991888760139,1726.0,0.979463324113642,444.07705677867904,471.8505214368482,5898.0
65,18,140.62556772642264,7486.0,137.31831683168318,181.6889534883721,2752.0,0.7407208536830028,301.8154069767442,1053.5174418604652,6066.0
66,18,129.62222222222223,90.0,124.32984293193718,169.02325581395348,43.0,0.8453139153956747,1158.2558139534883,396.3488372093023,168.0
67,18,134.17307692307693,52.0,128.56666666666666,159.6153846153846,26.0,0.605011574994585,649.2307692307693,775.2307692307693,117.0
68,18,148.81703519152913,19266.0,129.74147909967846,219.17678893565844,3326.0,0.8631934381075945,781.4699338544799,335.7435357787132,19360.0
69,18,151.07522304507552,17149.0,126.65945805106827,232.4211549139367,3602.0,0.887256580830729,537.4292059966685,670.7642976124375,33009.0
6,18,141.99063670411985,12282.0,124.53838740764536,210.13575374901342,2534.0,0.831764573805179,846.9104183109708,615.4135753749014,26456.0
70,18,133.8715119186531,29995.0,126.52573057733429,209.41654658981747,8328.0,0.9835030832874628,571.8275696445726,234.5776897214217,22468.0
71,18,123.19135200974421,8210.0,122.55791505791505,152.58088694565896,1601.0,0.9706855042755199,880.5940037476577,223.71267957526547,9383.0
72,18,133.82025098425197,16256.0,131.54701091985933,206.3118694362018,3370.0,0.9508031377307139,674.6097922848664,844.8575667655787,11192.0
73,18,150.84107040092078,20852.0,127.74080111783884,201.71875881523272,3545.0,0.8224324436431206,731.0380818053596,310.03102961918194,7612.0
74,18,132.76969696969698,165.0,129.56603773584905,192.16363636363636,55.0,0.7894325042569212,736.3636363636364,326.1090909090909,247.0
75,18,144.11494252873564,609.0,128.79186228482004,219.4384236453202,203.0,0.9125095695730651,581.0098522167488,46.78817733990148,1689.0
76,18,136.6091148115688,6846.0,127.83421650264951,193.57405784399648,2282.0,0.9295577548217752,1037.007449605609,701.0503943908852,19615.0
77,18,152.46011602610588,16548.0,150.5967122117848,197.5260361317747,2823.0,0.7912045363706179,492.2054551895147,571.7527453064116,5360.0
78,18,123.03066102157881,14644.0,122.78935599284436,186.56603773584905,4028.0,0.7705815255169796,232.16484607745778,180.15119165839127,26827.0
79,18,127.05324675324675,1540.0,121.06651884700665,193.11822660098522,406.0,0.9219985147090488,607.6206896551724,1182.9433497536945,1877.0
7,18,134.80901576316802,20808.0,120.01467404378157,193.17209432902862,3562.0,0.7997737844075382,576.5743964065132,232.4449747332959,23490.0
8,18,141.24653778891147,21157.0,114.67720144752714,226.5715056664868,3706.0,0.811730265843469,701.7174851592013,415.6467889908257,7523.0
9,18,129.23453554927247,14501.0,122.24122464898596,201.09671179883946,2585.0,0.8785195251032741,570.8615087040619,199.85802707930367,3021.0
10,190,154.00676238999537,10795.0,130.91411042944785,241.92086860507914,2717.0,0.8909279996874605,699.7953625322046,673.730953257269,12297.0
11,190,125.9828125,640.0,123.6351145038168,153.87577639751552,161.0,0.7689950453150222,305.82608695652175,263.54658385093165,370.0
12,190,163.90683970536654,14255.0,131.3765841882921,229.127825729552,2433.0,0.5606915779334879,675.5450061652281,535.563912864776,12954.0
13,190,148.92089508863702,17205.0,125.17519788918206,220.9504617968094,3573.0,0.8642356442791296,562.042541281836,488.95689896445566,38824.0
14,190,134.56997131016894,34507.0,126.02475448421394,200.241208717743,7479.0,0.8265699836277575,258.55769487899454,1044.2299772696886,7624.0
15,190,129.28440366972478,218.0,125.15646258503402,181.26315789473685,57.0,0.8358358169210762,122.15789473684211,610.7368421052631,168.0
16,190,130.82933333333332,375.0,128.06934306569343,170.87,100.0,0.7808885466997377,363.02,823.24,100.0
17,190,132.31780893267938,23039.0,118.4397385620915,272.6424878836834,6190.0,0.9788462960081025,801.3767366720517,316.3956381260097,6190.0
18,190,143.35821063279758,8897.0,124.27916666666667,170.94974226804123,2328.0,0.9835678116376175,1176.1924398625429,267.35051546391753,19709.0
19,190,135.7985756676558,8425.0,128.94898452611218,231.94525547445255,1918.0,0.9351476159472549,727.1939520333681,466.08342022940565,12826.0
1,190,139.2372659635353,24462.0,128.05090827539806,208.7273631840796,5025.0,0.8337124490031822,641.5906467661691,489.961592039801,33466.0
20,190,127.63954505686789,1143.0,122.95643756050339,177.1818181818182,242.0,0.8951786380421158,335.26446280991735,508.9710743801653,242.0
21,190,150.03082138200782,19175.0,124.18635778635779,263.2198538367844,3284.0,0.8223926750885978,292.0249695493301,664.5277101096224,3284.0
22,190,151.6081081081081,74.0,112.94705882352942,,,,,,
23,190,125.38628684995031,15095.0,122.72529432750625,199.47249809014514,2618.0,0.7971976688896938,539.6825821237586,542.0947288006112,2796.0
24,190,136.86834326467414,21313.0,128.99661093538182,207.9524465885596,4353.0,0.8472246226479415,497.00413507925566,677.7624626694234,4353.0
25,190,,,,,,,,,
26,190,,,,,,,,,
27,190,122.2251517053777,4779.0,118.64491605955021,179.79637096774192,992.0,0.7474128725430381,375.00100806451616,738.9112903225806,6354.0
28,190,114.20370370370371,108.0,114.265625,297.9230769230769,39.0,0.758706624934709,523.7692307692307,974.0,39.0
29,190,121.48257414837542,12711.0,119.50183214098762,185.05092838196288,1885.0,0.83583922189716,169.0917771883289,631.0275862068966,1885.0
2,190,152.33035009212952,11397.0,137.3785890073831,219.53020833333332,2880.0,0.7497001606974311,727.5163194444444,742.5743055555556,15731.0
30,190,119.35231316725978,843.0,117.1523378582202,191.66192170818505,281.0,0.9126023503538119,618.1281138790035,9.91814946619217,796.0
31,190,118.19799042180072,227809.0,114.06058786527134,403.6040380819111,40019.0,0.9718788298766917,651.9675154301707,149.49838826557385,287491.0
32,190,134.21308411214955,14445.0,128.73961818539658,201.41117145073702,2578.0,0.8110265183855052,548.83359193173,287.8525989138867,5169.0
33,190,122.94277257030093,20270.0,115.74795640326975,227.94191217342967,3598.0,0.8598881964666429,503.9538632573652,454.47137298499166,3598.0
34,190,,,,,,,,,
35,190,123.89270833333333,960.0,122.05225225225226,181.203125,192.0,0.8984028107576335,545.3072916666666,580.015625,2335.0
36,190,,,,,,,,,
37,190,149.53728734063873,46906.0,125.83475235741096,254.04841212371988,9667.0,0.9764463026098854,247.98251784421228,753.6718733836764,9781.0
38,190,125.24122807017544,7980.0,121.4596921949432,188.320987654321,2025.0,0.9543255237097246,877.6316049382716,172.79407407407408,51284.0
39,190,167.06197183098593,355.0,117.44736842105263,487.8429752066116,121.0,0.7756360656107573,534.4462809917355,211.50413223140495,121.0
3,190,151.3069135802469,16200.0,129.15620897873458,217.74588719153937,3404.0,0.8467251821422656,707.228848413631,623.3827849588719,23419.0
40,190,136.18058446424112,24022.0,119.0884388618303,257.9028228423102,6164.0,0.7139342012077127,445.54607397793643,558.775632706035,6216.0
41,190,113.11172634913768,785965.0,113.77975441019184,338.69713243825623,120660.0,0.8082766859493771,801.1637162274159,284.81911155312446,610058.0
42,190,115.16213119118447,863930.0,115.30826749084021,284.57384137124603,175315.0,0.894827902690416,714.1014916008328,895.9569745885976,175315.0
43,190,113.75619569654208,17149.0,111.95497328923938,647.8837512211006,3071.0,0.8349605460910204,603.9469228264409,265.0260501465321,7093.0
44,190,,,,,,,,,
45,190,123.74074074074075,54.0,122.8030303030303,165.22222222222223,18.0,0.3973597071195132,1094.5,816.0,18.0
46,190,125.21604938271605,162.0,109.78688524590164,250.02380952380952,42.0,0.7713158118586164,454.6666666666667,279.1904761904762,42.0
47,190,114.44289766757723,19036.0,108.90769652150095,365.20413243714216,4017.0,0.5801837637114701,706.6216081652975,448.81976599452327,40185.0
48,190,120.22754491017965,167.0,118.45504587155963,156.14285714285714,42.0,0.7508430922598227,248.21428571428572,217.52380952380952,97.0
49,190,,,,,,,,,
4,190,140.02530377051235,7983.0,136.53062891369453,187.6664592408214,1607.0,0.8716011583337382,576.028624766646,298.2744243932794,3748.0
50,190,112.64200843060665,219913.0,114.60312114067587,1329.9248464319119,39559.0,0.9893885359949768,128.1066002679542,832.779089461311,39559.0
51,190,108.55170546832701,1847.0,107.13626532083634,200.06645569620252,316.0,0.8308650169847435,600.1898734177215,533.8101265822785,2140.0
52,190,107.59849557522124,11300.0,106.14195011337868,209.61284139913752,2087.0,0.9058258161847518,528.2860565404887,642.8188787733588,2129.0
53,190,121.66565900846433,1654.0,116.28310502283105,185.36486486486487,444.0,0.8491267728272428,1082.472972972973,741.331081081081,444.0
54,190,109.30366492146597,18718.0,107.52301731996354,638.3429378531074,3540.0,0.7995080134890918,691.2731638418079,332.5703389830509,3540.0
55,190,,,,,,,,,
56,190,130.73493975903614,249.0,122.46994535519126,179.36144578313252,83.0,0.8008933900663529,509.49397590361446,669.9156626506024,83.0
57,190,113.83509833585477,15203.0,110.93939393939394,210.13648807195932,2557.0,0.800061585684337,659.1982792334767,654.7856863511928,2557.0
58,190,127.88888888888889,90.0,126.79423868312757,147.8,30.0,0.6813268198864321,855.5,581.3,202.0
59,190,113.89076249018562,245813.0,113.50019385046673,2109.607697315211,50693.0,0.9955213926534752,1106.8372359102834,468.76700925177045,50693.0
5,190,153.63143650737126,14041.0,132.54831995242344,195.99216524216524,2808.0,0.7752803370053835,620.0388176638177,454.7218660968661,16821.0
60,190,126.65586034912718,802.0,122.94478527607362,191.23474178403757,213.0,0.9357249648834397,453.26291079812205,1050.3004694835681,578.0
61,190,,,,,,,,,
62,190,109.4232483064352,437391.0,116.05558768573717,238.60028825995806,76320.0,0.8944381845564102,797.2043370020964,882.8076912997903,76320.0
63,190,107.26441596776984,716844.0,112.86453858364037,225.61902458056966,128150.0,0.8747095117728189,260.46829496683574,388.0210300429185,846071.0
64,190,108.20768003083072,954892.0,108.97050236463662,240.21506387064926,147877.0,0.8756059889644255,409.17359697586505,801.8596536310582,147877.0
65,190,,,,,,,,,
66,190,,,,,,,,,
67,190,,,,,,,,,
68,190,124.175,40.0,119.12087912087912,178.45,40.0,0.8020879220799768,709.525,507.35,302.0
69,190,126.65675057208237,874.0,123.31680161943319,190.46808510638297,235.0,0.7451682190650648,470.8978723404255,529.3957446808511,1549.0
6,190,156.3737186788155,7024.0,147.6968503937008,202.89676966292134,1424.0,0.8448759171653836,855.0800561797753,643.5807584269663,10555.0
70,190,107.8571136079989,561677.0,113.31375945787583,230.91128331459822,125433.0,0.9504094930685074,986.1421715178622,798.0515574051485,130357.0
71,190,124.47,100.0,122.48333333333333,142.64,25.0,0.6483518122811057,592.32,821.76,25.0
72,190,107.56991893417758,740386.0,113.4238291494942,236.40272753805198,113069.0,0.8855553038703476,929.242135333292,449.936056744112,339275.0
73,190,108.72585595818902,644424.0,113.69207889558203,246.88784229847707,97247.0,0.9235266736603375,415.7003815027713,314.1449402038109,97441.0
74,190,126.66666666666667,54.0,124.40196078431373,156.66666666666666,18.0,0.7071067811865476,689.5,710.5,44.0
75,190,136.47058823529412,68.0,127.82022471910112,170.88235294117646,34.0,0.8823820031216848,585.0294117647059,45.3235294117647,94.0
76,190,107.65172438289989,182993.0,112.37649858956276,202.0267245893373,51563.0,0.9396383536932817,290.20175319512055,226.20227682640652,63984.0
77,190,107.62628682691937,933692.0,113.37186132615281,264.28872535010004,139960.0,0.8639111002182204,908.7090597313518,384.91136038868245,140966.0
78,190,127.90104166666667,192.0,125.94011976047904,155.0,64.0,0.957087191410245,718.984375,798.125,750.0
79,190,107.36102778535285,99009.0,109.86616684384266,238.37674245709684,16141.0,0.9870258714521236,124.22972554364661,146.84660182144847,16541.0
7,190,149.35824367548707,13756.0,126.59424242424242,191.00237691001698,2945.0,0.6982618825879764,580.9806451612903,259.5449915110357,28170.0
8,190,153.8791934742647,17408.0,124.05529595015577,203.0833891493637,2986.0,0.8413316055886706,712.6212324179504,440.57233757535164,19337.0
9,190,139.92638447381628,11954.0,131.51818005055415,188.95311767463667,2133.0,0.8765761392347993,579.4716361931552,236.49929676511954,5462.0
10,191,153.5629602013235,10729.0,131.35266999615828,243.75942350332593,2706.0,0.8845809211825005,699.6056910569106,674.4220251293422,12262.0
11,191,126.17535545023696,633.0,123.5303265940902,154.47560975609755,164.0,0.7791521833922727,305.8719512195122,263.1829268292683,381.0
12,191,163.88323731909512,14234.0,131.59950784374038,230.03752577319588,2425.0,0.5555017946722752,675.5480412371134,535.1051546391752,13012.0
13,191,148.65494805904865,18290.0,127.22251240532776,224.64459102902376,3790.0,0.8513412266150195,563.21345646438,488.51820580474936,35560.0
14,191,137.34492684096907,16676.0,126.59048723897912,165.86478938794508,8594.0,0.9701500113862233,145.83325575983244,996.8697928787526,9284.0
15,191,128.0122950819672,244.0,125.10551181102362,180.984126984127,63.0,0.8341683418586462,105.57142857142857,592.5873015873016,256.0
16,191,131.89342403628117,441.0,127.81502890173411,171.2517006802721,147.0,0.5785928649020029,362.86394557823127,822.6326530612245,173.0
17,191,136.26324194836306,22542.0,121.45276690888765,280.56968529222866,6228.0,0.9609419827087528,615.3501926782274,552.9311175337186,6228.0
18,191,128.8131426244528,19646.0,127.63666336960105,160.25851866965925,4901.0,0.9926177061547545,1183.6608855335646,715.4972454601102,38312.0
19,191,134.16803062302006,7576.0,127.94687232219366,239.37285121517488,1687.0,0.9833480554377366,743.6040308239478,479.81387077652636,6836.0
1,191,139.24432981249487,24426.0,128.62194853749725,209.80303635637236,5006.0,0.8338519243437633,641.7287255293647,490.3218138234119,20258.0
20,191,127.98140900195695,1022.0,122.8702380952381,175.2578125,256.0,0.8720260290508041,335.24609375,508.5,256.0
21,191,149.91982147545286,19045.0,124.26860254083485,265.3640256959315,3269.0,0.825464132120427,291.8834505965127,664.5619455490976,3269.0
22,191,122.76543209876543,81.0,110.64035087719299,,,,,,
23,191,125.29453455090636,14674.0,122.69216589861752,198.29882352941178,2550.0,0.7834642136533068,538.8627450980392,542.3407843137255,2733.0
24,191,137.25460550800148,21496.0,127.41598694942904,225.15157032316796,4394.0,0.8349821235272303,497.18821119708696,677.2205279927174,4394.0
25,191,,,,,,,,,
26,191,,,,,,,,,
27,191,122.15209125475285,4997.0,118.59732360097324,178.32066276803118,1026.0,0.7645302525446368,375.53216374269005,738.7962962962963,3100.0
28,191,114.97938144329896,97.0,113.93852459016394,309.74285714285713,35.0,0.7186802251444694,523.4857142857143,974.0857142857143,35.0
29,191,121.28592435258557,12241.0,119.77158057319376,188.59214830970555,1834.0,0.8170011823129635,170.0741548527808,631.3849509269356,1834.0
2,191,152.77586206896552,10788.0,136.7078239608802,216.99863945578232,2940.0,0.7650717358999034,727.5775510204081,743.1360544217687,19399.0
30,191,119.19294377067254,907.0,115.92114695340501,190.86928104575162,306.0,0.8221191575955117,619.7941176470588,9.183006535947712,1302.0
31,191,122.55812501684197,222658.0,116.43619685497961,451.6773039143097,40518.0,0.7731074523152242,620.9950392418184,762.4134705562959,395312.0
32,191,133.74913542675336,14458.0,127.79129256310351,201.6903846153846,2600.0,0.8089040640543514,548.7007692307692,287.8707692307692,2600.0
33,191,122.86098611312721,20667.0,114.89586994727593,205.44622053644,3691.0,0.8671764774822376,503.7371985911677,453.3928474668112,3691.0
34,191,,,,,,,,,
35,191,125.04702970297029,808.0,122.84349593495935,188.7970297029703,202.0,0.5491950503082665,542.7326732673267,577.9950495049505,2392.0
36,191,,,,,,,,,
37,191,149.3035379369139,46920.0,125.73933736042467,251.8981452699202,9651.0,0.9766457950684824,247.78033364418195,753.7318412599731,19470.0
38,191,125.09925293489862,9370.0,121.37959373546286,188.05405405405406,2368.0,0.9596757731678035,873.9628378378378,164.08192567567568,25864.0
39,191,168.30878186968837,353.0,117.55875299760191,478.2892561983471,121.0,0.7756360656107572,535.5537190082645,211.49586776859505,121.0
3,191,151.84272316307943,14821.0,126.13746223564955,212.74047470331044,3202.0,0.8296827208865322,707.6143035602748,622.5046845721424,18094.0
40,191,134.7044173711255,24132.0,119.75502690455961,269.06091846298034,6402.0,0.4738125465808866,458.29084661043424,560.1815057794439,6402.0
41,191,114.1296702514066,702050.0,114.18925418368691,347.00741105907485,121710.0,0.8215848611319917,749.3423136964917,363.9187001889738,861279.0
42,191,112.46916373286466,917183.0,111.86276517020227,286.52949908566103,139445.0,0.9013313641894005,673.135185915594,316.23606439814984,139445.0
43,191,114.02847650688182,14749.0,112.33354173179119,645.3332246494946,3067.0,0.8343636803991683,603.8803390935768,265.0942288881643,6954.0
44,191,,,,,,,,,
45,191,124.31472081218274,197.0,119.50700934579439,189.56716417910448,67.0,0.9370901982279299,698.0895522388059,258.8955223880597,93.0
46,191,124.80319148936171,188.0,107.98774509803921,191.36170212765958,47.0,0.9092174669100619,454.02127659574467,278.36170212765956,47.0
47,191,114.27134545835736,19079.0,108.8374829001368,362.7451077532821,4037.0,0.5760313521716943,706.6118404756007,449.209313846916,31364.0
48,191,118.94444444444444,72.0,118.63257575757575,153.72222222222223,18.0,0.3973597071195132,249.5,227.0,18.0
49,191,,,,,,,,,
4,191,140.16880848409232,8015.0,137.3361934477379,196.77791486736584,1621.0,0.8688683953727172,576.6273904996915,298.79025293028997,4014.0
50,191,112.81928679334193,216459.0,114.94617880125512,1141.1455792514832,45343.0,0.8934457073550107,273.5214255783693,1111.428313080299,45343.0
51,191,108.29831045406547,1894.0,107.12840746054519,198.875,328.0,0.798651169769717,601.5975609756098,533.670731707317,2156.0
52,191,107.6239114658926,11024.0,106.09892427757858,210.6007866273353,2034.0,0.906132090323676,528.1804326450344,643.1322517207473,2082.0
53,191,121.26264726264726,1443.0,116.33611884865367,185.68814432989691,388.0,0.8913274128951288,1080.9020618556701,740.7783505154639,388.0
54,191,109.20298998038488,18863.0,107.42795650203897,632.9583333333334,3552.0,0.798565553981417,691.1759572072073,332.55236486486484,3552.0
55,191,,,,,,,,,
56,191,130.61481481481482,270.0,121.85788113695091,177.27777777777777,90.0,0.8493826144484616,509.7888888888889,670.4444444444445,90.0
57,191,113.62576204523107,15255.0,111.13859872611465,189.6070038910506,2570.0,0.7959848929011522,659.3579766536965,654.8607003891051,2570.0
58,191,125.48611111111111,72.0,122.90073529411765,182.88888888888889,18.0,0.7071067811865476,842.5,587.5,54.0
59,191,114.20554839731962,239817.0,113.9184277660546,1938.8233558178752,49812.0,0.9965407151388319,1116.0115634786798,530.7203284349152,49812.0
5,191,153.42153653270182,14357.0,131.22508133688257,192.89798014378638,2921.0,0.7817428952194858,620.2327969873331,454.6035604245122,21326.0
60,191,126.5834242093784,917.0,122.53311965811966,188.1872340425532,235.0,0.9669622551920695,453.7659574468085,1050.5787234042552,555.0
61,191,,,,,,,,,
62,191,108.07111994051661,434407.0,113.62140287769785,240.0988773181544,76246.0,0.9518053005974662,965.1487159982163,342.2521837211132,76272.0
63,191,107.44002637410942,327594.0,108.47011693373754,252.08532310850327,51639.0,0.9703463136169754,402.834272545944,200.68033850384398,213143.0
64,191,107.93216728209188,997955.0,108.92233606300398,241.16390206435617,148424.0,0.7903615036227598,371.0971945237967,717.10660001078,148424.0
65,191,,,,,,,,,
66,191,,,,,,,,,
67,191,,,,,,,,,
68,191,125.06060606060606,99.0,123.816091954023,190.88888888888889,36.0,0.8798117354108715,297.5,682.1388888888889,170.0
69,191,126.81880733944953,872.0,123.10647639956092,190.43829787234043,235.0,0.6693047859556235,470.0085106382979,529.6936170212766,1534.0
6,191,153.89936492427944,8188.0,145.19246031746033,194.1026878015162,1451.0,0.8532435371124637,854.2398345968297,644.6933149552033,9229.0
70,191,109.24711040601238,690841.0,114.74463210264467,236.68138703772672,126197.0,0.8531148878164192,920.671743385342,967.9207033447705,133447.0
71,191,124.56410256410257,39.0,124.12222222222222,180.76923076923077,13.0,0.0,607.0,816.0,39.0
72,191,107.57037241739066,644116.0,113.05578445774067,231.84333129530964,114490.0,0.9375805266478299,1005.688723906018,460.68559699537076,114490.0
73,191,108.87075917870004,643419.0,113.63575559011369,246.9912832680008,96940.0,0.8966455967258089,361.58615638539305,317.63571281204867,97136.0
74,191,127.94545454545455,110.0,124.03448275862068,187.6551724137931,29.0,0.7006507953335569,689.2068965517242,711.5172413793103,104.0
75,191,131.77380952380952,84.0,123.84188034188034,168.5151515151515,33.0,0.7543983486463584,584.969696969697,45.84848484848485,69.0
76,191,127.31956668923493,2954.0,119.10443199184921,198.10328185328186,1036.0,0.927800890419449,897.707528957529,307.7644787644788,11895.0
77,191,107.32600601046428,916069.0,112.42629533678756,257.1728018603019,136752.0,0.9270119667117674,946.5717649467649,402.9055735930736,137738.0
78,191,107.61428517459798,794110.0,113.64078931004464,219.51014401170718,120268.0,0.8876526229287319,407.5614461037017,369.07267934945287,120344.0
79,191,130.67372881355934,236.0,127.85046728971963,172.73333333333332,60.0,0.722531280830008,702.35,966.25,133.0
7,191,149.2692804825506,13926.0,125.02561728395062,195.13154831199068,2577.0,0.6853719168280299,581.3430345362825,261.26348467209937,21766.0
8,191,153.9123123472594,17186.0,124.80123743232792,203.18396226415095,2968.0,0.8440665506670791,712.4319407008086,440.3342318059299,18929.0
9,191,141.4028282056182,10466.0,131.19012675116744,187.5720887245841,2164.0,0.885824645552057,578.0023105360443,236.16312384473198,5367.0
10,192,153.69373785958746,10811.0,131.52027283061767,243.12862918044837,2721.0,0.8926381251887816,699.9544285189269,674.162072767365,12042.0
11,192,125.76190476190476,630.0,123.75729646697388,158.41721854304635,151.0,0.7644411132555554,304.78145695364236,263.7682119205298,378.0
12,192,163.8665303532398,14183.0,131.38836716146622,229.61814432989692,2425.0,0.5589562287943461,675.7534020618557,535.0540206185567,10401.0
13,192,151.69721047216188,17494.0,128.35428875865742,223.84877913429523,3604.0,0.8651433001161907,563.5441176470588,488.76026637069924,33666.0
14,192,145.80786608919584,42715.0,123.02013530927834,257.51814288933963,8874.0,0.8503859731086285,971.2240252422808,595.4927879197656,45176.0
15,192,128.62447257383965,237.0,125.52910052910053,179.51898734177215,79.0,0.7349603046483377,106.0632911392405,592.632911392405,179.0
