Position,Frame,mean_curved,volume_curved,mean_background,mean_mip,volume_mip
8,29,148.1270846630988,61101,178.46125317196956,58843.32728261608,14709
9,29,166.87071254402602,36910,198.73321647677477,57253.004755964444,12826
5,2,164.9054871462519,27774,180.7235893327229,58141.98841117163,8629
62,2,170.5542141986931,27087,195.53282702108524,55475.93521335197,12163
12,30,165.50131201710482,41158,188.05196790217806,59542.10688659025,10731
13,30,142.8737420389907,41138,161.97492776586822,59322.1865007346,11571
14,30,152.2389843166542,48204,177.128551034975,59633.48310871518,11130
16,30,150.210587656839,54913,181.15988632964402,58604.04274568393,12048
17,30,159.67254748523868,28114,191.26123434088035,58521.414723476984,8191
19,30,154.46343770384865,30660,176.21826923076924,59523.64370231118,9043
1,30,148.6941471008329,62311,179.8823871342763,59726.16506468165,13837
2,30,162.71616334080318,56226,196.3061915729576,60209.60300498152,12446
3,30,148.34689892718458,45581,176.75612925582604,59465.343899620275,12114
48,30,145.79925021564594,30142,161.40692071835304,57623.94915712612,11093
49,30,152.3026543145623,48035,178.06735790509347,59306.34481953952,12856
4,30,139.83221918610326,40988,156.8051561303497,58650.17165944028,10148
50,30,163.70365220929838,29489,189.32319630872485,59116.118626956086,9905
51,30,159.02206142792087,39526,185.4013888888889,59916.99049447912,10415
52,30,179.32933043214808,36307,211.85591840233135,59578.815107913666,9730
53,30,142.3320142580957,33104,157.76445439739413,58932.97634015316,8749
54,30,141.36473216363382,42974,154.7609956500725,58657.57744169096,10976
55,30,140.35772565017848,39220,152.98413394109397,59380.75772320924,8837
56,30,136.93113826090072,27911,148.50131069779053,57859.452,10250
57,30,145.99160403547972,29538,163.50329119214294,58547.75139800632,8226
58,30,153.449671465209,53419,180.5427946610361,60027.358382916296,12269
59,30,158.5129233131451,35169,185.6414709877741,59303.22479975034,9613
5,30,158.29312977099238,71395,192.1705892762343,57927.364789964995,20568
60,30,142.38514685020755,38066,158.48962255889307,58336.97984161267,11112
61,30,150.74807802639128,34860,165.65662769962353,58140.62246963563,9880
62,30,145.03198061556674,54064,171.2199402253046,59521.8128342246,14773
63,30,145.77634893596604,41681,168.66105391729192,59026.75184709283,12452
64,30,158.06090851281485,36169,185.50329282997868,59593.403942718985,10754
65,30,171.60971432735752,54888,212.833756432247,59547.303286996816,13812
66,30,159.06397129186604,41800,181.26178741580418,59191.558970385675,11616
67,30,171.033350869941,53222,208.54703758759823,59989.698005698,12285
68,30,145.7557613509865,42221,162.20201283547257,57872.80015599272,11539
69,30,160.1272298589795,44958,186.20443797744633,58338.62513624549,11927
